player_id,player_name,team_name,opp_player_id,opp_player_name,opp_team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
21,李愷諺,新北國王,110,胡瓏貿,高雄全家海神,5,508,621.0,8187.46,136.46,136:27,1637.49,27.29,27:17,274.0,54.8,44.12,72.29,246.0,49.2,39.61,64.9,236.0,47.2,38.0,62.26,98.0,19.6,15.78,25.85,140.0,28.0,22.54,36.93,69.0,13.8,11.11,18.2,96.0,19.2,15.46,25.33,29.0,5.8,4.67,7.65,65.0,13.0,10.47,17.15,49.0,9.8,7.89,12.93,47.0,9.4,7.57,12.4,96.0,19.2,15.46,25.33,43.0,8.6,6.92,11.34,98.0,19.6,15.78,25.85,36.0,7.2,5.8,9.5,54.0,10.8,8.7,14.25,20.0,4.0,3.22,5.28,8.0,1.6,1.29,2.11,56.0,11.2,9.02,14.77,62.0,12.4,9.98,16.36,44.12,39.61,4.51,109.22,28.0,5.6,4.51,136.46,27.29,0.48,0.52,0.49,0.3,0.75,0.12,0.55,0.32,0.69,0.5,3.22,1.29,0.09,9.98,0.28
21,李愷諺,新北國王,118,蘇文儒,高雄全家海神,4,423,514.0,6739.2,112.32,112:19,1684.8,28.08,28:05,204.0,51.0,39.69,65.38,216.0,54.0,42.02,69.23,184.0,46.0,35.8,58.97,69.0,17.25,13.42,22.12,104.0,26.0,20.23,33.33,49.0,12.25,9.53,15.71,80.0,20.0,15.56,25.64,20.0,5.0,3.89,6.41,61.0,15.25,11.87,19.55,45.0,11.25,8.75,14.42,38.0,9.5,7.39,12.18,82.0,20.5,15.95,26.28,33.0,8.25,6.42,10.58,76.0,19.0,14.79,24.36,38.0,9.5,7.39,12.18,39.0,9.75,7.59,12.5,22.0,5.5,4.28,7.05,5.0,1.25,0.97,1.6,55.0,13.75,10.7,17.63,58.0,14.5,11.28,18.59,39.69,42.02,-2.33,109.83,-12.0,-3.0,-2.33,112.32,28.08,0.43,0.48,0.47,0.25,0.74,0.15,0.57,0.33,0.71,0.52,4.28,0.97,0.11,11.28,0.33
21,李愷諺,新北國王,121,吳曉謹,高雄全家海神,5,296,355.0,4570.8,76.18,76:11,914.16,15.24,15:14,182.0,36.4,51.27,86.01,134.0,26.8,37.75,63.32,143.0,28.6,40.28,67.58,66.0,13.2,18.59,31.19,77.0,15.4,21.69,36.39,38.0,7.6,10.7,17.96,66.0,13.2,18.59,31.19,28.0,5.6,7.89,13.23,32.0,6.4,9.01,15.12,22.0,4.4,6.2,10.4,31.0,6.2,8.73,14.65,54.0,10.8,15.21,25.52,15.0,3.0,4.23,7.09,60.0,12.0,16.9,28.35,25.0,5.0,7.04,11.81,46.0,9.2,12.96,21.74,14.0,2.8,3.94,6.62,7.0,1.4,1.97,3.31,30.0,6.0,8.45,14.18,41.0,8.2,11.55,19.38,51.27,37.75,13.52,111.84,48.0,9.6,13.52,76.18,15.24,0.56,0.58,0.49,0.42,0.69,0.14,0.7,0.34,0.78,0.53,3.94,1.97,0.08,11.55,0.22
21,李愷諺,新北國王,10892,詹姆斯,高雄全家海神,2,244,314.0,3756.59,62.61,62:37,1878.3,31.3,31:18,124.0,62.0,39.49,71.3,123.0,61.5,39.17,70.72,118.0,59.0,37.58,67.85,44.0,22.0,14.01,25.3,79.0,39.5,25.16,45.42,37.0,18.5,11.78,21.27,39.0,19.5,12.42,22.42,7.0,3.5,2.23,4.02,42.0,21.0,13.38,24.15,29.0,14.5,9.24,16.67,32.0,16.0,10.19,18.4,47.0,23.5,14.97,27.02,22.0,11.0,7.01,12.65,46.0,23.0,14.65,26.45,20.0,10.0,6.37,11.5,20.0,10.0,6.37,11.5,11.0,5.5,3.5,6.32,7.0,3.5,2.23,4.02,35.0,17.5,11.15,20.12,38.0,19.0,12.1,21.85,39.49,39.17,0.32,120.36,1.0,0.5,0.32,62.61,31.3,0.4,0.45,0.47,0.18,0.69,0.13,0.45,0.41,0.68,0.54,3.5,2.23,0.11,12.1,0.36
21,李愷諺,新北國王,10894,凱帝,高雄全家海神,5,474,574.0,7509.14,125.15,125:09,1501.83,25.03,25:02,265.0,53.0,46.17,76.23,219.0,43.8,38.15,63.0,223.0,44.6,38.85,64.15,94.0,18.8,16.38,27.04,131.0,26.2,22.82,37.68,64.0,12.8,11.15,18.41,92.0,18.4,16.03,26.46,30.0,6.0,5.23,8.63,67.0,13.4,11.67,19.27,46.0,9.2,8.01,13.23,50.0,10.0,8.71,14.38,91.0,18.2,15.85,26.18,30.0,6.0,5.23,8.63,93.0,18.6,16.2,26.75,37.0,7.4,6.45,10.64,59.0,11.8,10.28,16.97,19.0,3.8,3.31,5.47,8.0,1.6,1.39,2.3,56.0,11.2,9.76,16.11,58.0,11.6,10.1,16.68,46.17,38.15,8.01,110.07,46.0,9.2,8.01,125.15,25.03,0.49,0.52,0.49,0.33,0.69,0.13,0.63,0.35,0.75,0.53,3.31,1.39,0.1,10.1,0.3
25,林金榜,新北國王,110,胡瓏貿,高雄全家海神,3,94,118.0,1595.39,26.59,26:35,531.8,8.86,08:52,49.0,16.33,41.53,66.34,46.0,15.33,38.98,62.28,50.0,16.67,42.37,67.69,16.0,5.33,13.56,21.66,19.0,6.33,16.1,25.72,8.0,2.67,6.78,10.83,31.0,10.33,26.27,41.97,8.0,2.67,6.78,10.83,11.0,3.67,9.32,14.89,9.0,3.0,7.63,12.19,13.0,4.33,11.02,17.6,23.0,7.67,19.49,31.14,6.0,2.0,5.08,8.12,20.0,6.67,16.95,27.08,6.0,2.0,5.08,8.12,11.0,3.67,9.32,14.89,4.0,1.33,3.39,5.42,0.0,0.0,0.0,0.0,11.0,3.67,9.32,14.89,16.0,5.33,13.56,21.66,41.53,38.98,2.54,106.51,3.0,1.0,2.54,26.59,8.86,0.4,0.45,0.42,0.26,0.82,0.1,0.69,0.39,0.79,0.58,3.39,0.0,0.09,13.56,0.22
25,林金榜,新北國王,118,蘇文儒,高雄全家海神,3,120,147.0,2000.44,33.34,33:20,666.81,11.11,11:07,63.0,21.0,42.86,68.02,61.0,20.33,41.5,65.87,57.0,19.0,38.78,61.55,20.0,6.67,13.61,21.6,24.0,8.0,16.33,25.91,12.0,4.0,8.16,12.96,33.0,11.0,22.45,35.63,8.0,2.67,5.44,8.64,18.0,6.0,12.24,19.44,15.0,5.0,10.2,16.2,15.0,5.0,10.2,16.2,26.0,8.67,17.69,28.07,7.0,2.33,4.76,7.56,26.0,8.67,17.69,28.07,9.0,3.0,6.12,9.72,14.0,4.67,9.52,15.12,5.0,1.67,3.4,5.4,0.0,0.0,0.0,0.0,17.0,5.67,11.56,18.36,22.0,7.33,14.97,23.75,42.86,41.5,1.36,105.82,2.0,0.67,1.36,33.34,11.11,0.42,0.49,0.5,0.24,0.83,0.12,0.7,0.37,0.79,0.55,3.4,0.0,0.12,14.97,0.32
25,林金榜,新北國王,121,吳曉謹,高雄全家海神,3,78,95.0,1315.48,21.92,21:55,438.49,7.31,07:18,48.0,16.0,50.53,78.82,43.0,14.33,45.26,70.61,39.0,13.0,41.05,64.04,17.0,5.67,17.89,27.91,14.0,4.67,14.74,22.99,7.0,2.33,7.37,11.49,25.0,8.33,26.32,41.05,10.0,3.33,10.53,16.42,6.0,2.0,6.32,9.85,4.0,1.33,4.21,6.57,10.0,3.33,10.53,16.42,14.0,4.67,14.74,22.99,5.0,1.67,5.26,8.21,15.0,5.0,15.79,24.63,7.0,2.33,7.37,11.49,13.0,4.33,13.68,21.35,4.0,1.33,4.21,6.57,1.0,0.33,1.05,1.64,8.0,2.67,8.42,13.14,12.0,4.0,12.63,19.7,50.53,45.26,5.26,103.99,5.0,1.67,5.26,21.92,7.31,0.56,0.58,0.5,0.4,0.67,0.14,0.76,0.4,0.74,0.55,4.21,1.05,0.08,12.63,0.15
25,林金榜,新北國王,10892,詹姆斯,高雄全家海神,1,35,46.0,603.05,10.05,10:03,603.05,10.05,10:03,20.0,20.0,43.48,71.64,13.0,13.0,28.26,46.56,26.0,26.0,56.52,93.13,9.0,9.0,19.57,32.24,12.0,12.0,26.09,42.98,7.0,7.0,15.22,25.07,14.0,14.0,30.43,50.14,2.0,2.0,4.35,7.16,1.0,1.0,2.17,3.58,0.0,0.0,0.0,0.0,9.0,9.0,19.57,32.24,9.0,9.0,19.57,32.24,1.0,1.0,2.17,3.58,6.0,6.0,13.04,21.49,0.0,0.0,0.0,0.0,3.0,3.0,6.52,10.75,0.0,0.0,0.0,0.0,1.0,1.0,2.17,3.58,3.0,3.0,6.52,10.75,2.0,2.0,4.35,7.16,43.48,28.26,15.22,109.84,7.0,7.0,15.22,10.05,10.05,0.38,0.38,0.58,0.14,0.0,0.0,0.33,0.6,0.9,0.72,0.0,2.17,0.07,4.35,0.04
25,林金榜,新北國王,10894,凱帝,高雄全家海神,3,113,134.0,1846.4,30.77,30:46,615.47,10.26,10:15,65.0,21.67,48.51,76.04,57.0,19.0,42.54,66.68,53.0,17.67,39.55,62.0,21.0,7.0,15.67,24.57,21.0,7.0,15.67,24.57,11.0,3.67,8.21,12.87,32.0,10.67,23.88,37.43,10.0,3.33,7.46,11.7,16.0,5.33,11.94,18.72,13.0,4.33,9.7,15.21,14.0,4.67,10.45,16.38,22.0,7.33,16.42,25.74,5.0,1.67,3.73,5.85,24.0,8.0,17.91,28.08,9.0,3.0,6.72,10.53,16.0,5.33,11.94,18.72,5.0,1.67,3.73,5.85,0.0,0.0,0.0,0.0,16.0,5.33,11.94,18.72,20.0,6.67,14.93,23.4,48.51,42.54,5.97,104.51,8.0,2.67,5.97,30.77,10.26,0.49,0.54,0.52,0.31,0.81,0.13,0.76,0.37,0.81,0.55,3.73,0.0,0.12,14.93,0.3
