lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,福爾摩沙夢想家,79|89,張宗憲/蔣淯安,1,68,77.0,1087.37,18.12,18:07,1087.37,18.12,18:07,34.0,34.0,44.16,67.54,28.0,28.0,36.36,55.62,30.0,30.0,38.96,59.59,14.0,14.0,18.18,27.81,18.0,18.0,23.38,35.76,10.0,10.0,12.99,19.86,12.0,12.0,15.58,23.84,4.0,4.0,5.19,7.95,4.0,4.0,5.19,7.95,2.0,2.0,2.6,3.97,1.0,1.0,1.3,1.99,13.0,13.0,16.88,25.82,2.0,2.0,2.6,3.97,13.0,13.0,16.88,25.82,5.0,5.0,6.49,9.93,11.0,11.0,14.29,21.85,3.0,3.0,3.9,5.96,2.0,2.0,2.6,3.97,6.0,6.0,7.79,11.92,6.0,6.0,7.79,11.92,44.16,36.36,7.79,101.97,6.0,6.0,7.79,18.12,18.12,0.53,0.54,0.56,0.33,0.5,0.14,0.79,0.07,0.87,0.48,3.9,2.6,0.08,7.79,0.13
2,福爾摩沙夢想家,79|103,張宗憲/忻沃克,1,77,87.0,1262.43,21.04,21:02,1262.43,21.04,21:02,39.0,39.0,44.83,66.73,43.0,43.0,49.43,73.57,35.0,35.0,40.23,59.88,16.0,16.0,18.39,27.38,19.0,19.0,21.84,32.51,11.0,11.0,12.64,18.82,16.0,16.0,18.39,27.38,5.0,5.0,5.75,8.55,4.0,4.0,4.6,6.84,2.0,2.0,2.3,3.42,1.0,1.0,1.15,1.71,17.0,17.0,19.54,29.09,3.0,3.0,3.45,5.13,13.0,13.0,14.94,22.24,4.0,4.0,4.6,6.84,7.0,7.0,8.05,11.98,4.0,4.0,4.6,6.84,0.0,0.0,0.0,0.0,6.0,6.0,6.9,10.27,12.0,12.0,13.79,20.53,44.83,49.43,-4.6,99.24,-4.0,-4.0,-4.6,21.04,21.04,0.53,0.53,0.58,0.31,0.5,0.1,0.44,0.07,0.85,0.53,4.6,0.0,0.07,13.79,0.11
2,福爾摩沙夢想家,79|106,張宗憲/高柏鎧,1,49,55.0,785.24,13.09,13:05,785.24,13.09,13:05,25.0,25.0,45.45,68.77,18.0,18.0,32.73,49.51,21.0,21.0,38.18,57.77,10.0,10.0,18.18,27.51,12.0,12.0,21.82,33.01,7.0,7.0,12.73,19.26,9.0,9.0,16.36,24.76,3.0,3.0,5.45,8.25,2.0,2.0,3.64,5.5,2.0,2.0,3.64,5.5,1.0,1.0,1.82,2.75,10.0,10.0,18.18,27.51,1.0,1.0,1.82,2.75,11.0,11.0,20.0,30.26,4.0,4.0,7.27,11.0,7.0,7.0,12.73,19.26,3.0,3.0,5.45,8.25,0.0,0.0,0.0,0.0,4.0,4.0,7.27,11.0,4.0,4.0,7.27,11.0,45.45,32.73,12.73,100.86,7.0,7.0,12.73,13.09,13.09,0.55,0.57,0.58,0.33,1.0,0.15,0.7,0.08,0.91,0.48,5.45,0.0,0.07,7.27,0.1
2,福爾摩沙夢想家,79|13906,張宗憲/班提爾,1,102,117.0,1608.35,26.81,26:48,1608.35,26.81,26:48,54.0,54.0,46.15,72.52,54.0,54.0,46.15,72.52,47.0,47.0,40.17,63.12,20.0,20.0,17.09,26.86,26.0,26.0,22.22,34.92,13.0,13.0,11.11,17.46,21.0,21.0,17.95,28.2,7.0,7.0,5.98,9.4,10.0,10.0,8.55,13.43,7.0,7.0,5.98,9.4,3.0,3.0,2.56,4.03,22.0,22.0,18.8,29.55,2.0,2.0,1.71,2.69,16.0,16.0,13.68,21.49,5.0,5.0,4.27,6.71,13.0,13.0,11.11,17.46,3.0,3.0,2.56,4.03,2.0,2.0,1.71,2.69,11.0,11.0,9.4,14.77,16.0,16.0,13.68,21.49,46.15,46.15,0.0,104.75,0.0,0.0,0.0,26.81,26.81,0.5,0.53,0.5,0.33,0.7,0.09,0.65,0.16,0.92,0.58,2.56,1.71,0.09,13.68,0.21
2,福爾摩沙夢想家,89|103,蔣淯安/忻沃克,1,81,92.0,1348.51,22.48,22:29,1348.51,22.48,22:29,38.0,38.0,41.3,60.87,37.0,37.0,40.22,59.27,37.0,37.0,40.22,59.27,17.0,17.0,18.48,27.23,24.0,24.0,26.09,38.44,14.0,14.0,15.22,22.42,13.0,13.0,14.13,20.82,3.0,3.0,3.26,4.81,3.0,3.0,3.26,4.81,1.0,1.0,1.09,1.6,2.0,2.0,2.17,3.2,18.0,18.0,19.57,28.83,6.0,6.0,6.52,9.61,16.0,16.0,17.39,25.63,5.0,5.0,5.43,8.01,10.0,10.0,10.87,16.02,3.0,3.0,3.26,4.81,1.0,1.0,1.09,1.6,6.0,6.0,6.52,9.61,8.0,8.0,8.7,12.81,41.3,40.22,1.09,98.24,1.0,1.0,1.09,22.48,22.48,0.5,0.5,0.58,0.23,0.33,0.12,0.59,0.11,0.75,0.48,3.26,1.09,0.07,8.7,0.08
2,福爾摩沙夢想家,89|106,蔣淯安/高柏鎧,1,66,75.0,1111.97,18.53,18:32,1111.97,18.53,18:32,35.0,35.0,46.67,67.99,31.0,31.0,41.33,60.22,30.0,30.0,40.0,58.28,16.0,16.0,21.33,31.08,21.0,21.0,28.0,40.79,13.0,13.0,17.33,25.25,9.0,9.0,12.0,17.48,3.0,3.0,4.0,5.83,1.0,1.0,1.33,1.94,0.0,0.0,0.0,0.0,2.0,2.0,2.67,3.89,13.0,13.0,17.33,25.25,4.0,4.0,5.33,7.77,12.0,12.0,16.0,23.31,5.0,5.0,6.67,9.71,10.0,10.0,13.33,19.43,3.0,3.0,4.0,5.83,1.0,1.0,1.33,1.94,6.0,6.0,8.0,11.66,2.0,2.0,2.67,3.89,46.67,41.33,5.33,97.13,4.0,4.0,5.33,18.53,18.53,0.58,0.57,0.62,0.33,0.0,0.14,0.62,0.14,0.76,0.48,4.0,1.33,0.08,2.67,0.03
2,福爾摩沙夢想家,89|13906,蔣淯安/班提爾,1,90,100.0,1428.06,23.8,23:48,1428.06,23.8,23:48,45.0,45.0,45.0,68.06,35.0,35.0,35.0,52.94,41.0,41.0,41.0,62.01,18.0,18.0,18.0,27.23,25.0,25.0,25.0,37.81,13.0,13.0,13.0,19.66,16.0,16.0,16.0,24.2,5.0,5.0,5.0,7.56,7.0,7.0,7.0,10.59,4.0,4.0,4.0,6.05,1.0,1.0,1.0,1.51,21.0,21.0,21.0,31.76,3.0,3.0,3.0,4.54,19.0,19.0,19.0,28.74,5.0,5.0,5.0,7.56,15.0,15.0,15.0,22.69,2.0,2.0,2.0,3.03,3.0,3.0,3.0,4.54,10.0,10.0,10.0,15.13,8.0,8.0,8.0,12.1,45.0,35.0,10.0,100.84,10.0,10.0,10.0,23.8,23.8,0.5,0.51,0.52,0.31,0.57,0.1,0.83,0.05,0.88,0.5,2.0,3.0,0.1,8.0,0.17
2,福爾摩沙夢想家,103|106,忻沃克/高柏鎧,1,65,73.0,1082.76,18.05,18:03,1082.76,18.05,18:03,36.0,36.0,49.32,71.82,30.0,30.0,41.1,59.85,30.0,30.0,41.1,59.85,16.0,16.0,21.92,31.92,20.0,20.0,27.4,39.9,12.0,12.0,16.44,23.94,10.0,10.0,13.7,19.95,4.0,4.0,5.48,7.98,1.0,1.0,1.37,1.99,0.0,0.0,0.0,0.0,2.0,2.0,2.74,3.99,13.0,13.0,17.81,25.93,4.0,4.0,5.48,7.98,12.0,12.0,16.44,23.94,4.0,4.0,5.48,7.98,10.0,10.0,13.7,19.95,3.0,3.0,4.11,5.98,1.0,1.0,1.37,1.99,5.0,5.0,6.85,9.97,6.0,6.0,8.22,11.97,49.32,41.1,8.22,97.08,6.0,6.0,8.22,18.05,18.05,0.6,0.59,0.6,0.4,0.0,0.12,0.62,0.14,0.76,0.48,4.11,1.37,0.07,8.22,0.03
2,福爾摩沙夢想家,103|13906,忻沃克/班提爾,1,92,103.0,1487.12,24.79,24:47,1487.12,24.79,24:47,45.0,45.0,43.69,65.36,45.0,45.0,43.69,65.36,43.0,43.0,41.75,62.46,19.0,19.0,18.45,27.6,25.0,25.0,24.27,36.31,14.0,14.0,13.59,20.33,18.0,18.0,17.48,26.14,5.0,5.0,4.85,7.26,5.0,5.0,4.85,7.26,2.0,2.0,1.94,2.9,1.0,1.0,0.97,1.45,23.0,23.0,22.33,33.41,4.0,4.0,3.88,5.81,18.0,18.0,17.48,26.14,4.0,4.0,3.88,5.81,10.0,10.0,9.71,14.52,3.0,3.0,2.91,4.36,1.0,1.0,0.97,1.45,9.0,9.0,8.74,13.07,14.0,14.0,13.59,20.33,43.69,43.69,0.0,99.74,0.0,0.0,0.0,24.79,24.79,0.5,0.5,0.56,0.28,0.4,0.08,0.53,0.05,0.85,0.52,2.91,0.97,0.09,13.59,0.12
2,福爾摩沙夢想家,106|13906,高柏鎧/班提爾,1,47,51.0,738.03,12.3,12:18,738.03,12.3,12:18,25.0,25.0,49.02,73.17,15.0,15.0,29.41,43.9,21.0,21.0,41.18,61.46,11.0,11.0,21.57,32.19,14.0,14.0,27.45,40.97,8.0,8.0,15.69,23.41,7.0,7.0,13.73,20.49,3.0,3.0,5.88,8.78,1.0,1.0,1.96,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,21.57,32.19,1.0,1.0,1.96,2.93,11.0,11.0,21.57,32.19,3.0,3.0,5.88,8.78,9.0,9.0,17.65,26.34,2.0,2.0,3.92,5.85,1.0,1.0,1.96,2.93,6.0,6.0,11.76,17.56,2.0,2.0,3.92,5.85,49.02,29.41,19.61,99.51,10.0,10.0,19.61,12.3,12.3,0.6,0.58,0.57,0.43,0.0,0.12,0.82,0.0,0.92,0.48,3.92,1.96,0.12,3.92,0.05
2,新竹御嵿攻城獅,75|76,高國豪/曾柏喻,1,61,67.0,1057.93,17.63,17:38,1057.93,17.63,17:38,31.0,31.0,46.27,63.29,34.0,34.0,50.75,69.42,25.0,25.0,37.31,51.04,11.0,11.0,16.42,22.46,13.0,13.0,19.4,26.54,6.0,6.0,8.96,12.25,12.0,12.0,17.91,24.5,5.0,5.0,7.46,10.21,5.0,5.0,7.46,10.21,4.0,4.0,5.97,8.17,1.0,1.0,1.49,2.04,14.0,14.0,20.9,28.58,1.0,1.0,1.49,2.04,15.0,15.0,22.39,30.63,5.0,5.0,7.46,10.21,6.0,6.0,8.96,12.25,2.0,2.0,2.99,4.08,2.0,2.0,2.99,4.08,8.0,8.0,11.94,16.33,2.0,2.0,2.99,4.08,46.27,50.75,-4.48,91.2,-3.0,-3.0,-4.48,17.63,17.63,0.54,0.57,0.46,0.42,0.8,0.16,0.55,0.06,0.93,0.48,2.99,2.99,0.12,2.99,0.2
