player_id,player_name,team_name,lineup_size,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
21,李愷諺,新北國王,2,21|24,李愷諺/蘇士軒,3,195,227.0,3240.94,54.02,54:01,1080.31,18.01,18:00,95.0,31.67,41.85,63.32,102.0,34.0,44.93,67.98,84.0,28.0,37.0,55.98,37.0,12.33,16.3,24.66,45.0,15.0,19.82,29.99,23.0,7.67,10.13,15.33,39.0,13.0,17.18,25.99,14.0,4.67,6.17,9.33,9.0,3.0,3.96,6.0,7.0,2.33,3.08,4.67,6.0,2.0,2.64,4.0,42.0,14.0,18.5,27.99,20.0,6.67,8.81,13.33,35.0,11.67,15.42,23.33,15.0,5.0,6.61,10.0,22.0,7.33,9.69,14.66,9.0,3.0,3.96,6.0,3.0,1.0,1.32,2.0,19.0,6.33,8.37,12.66,24.0,8.0,10.57,16.0,41.85,44.93,-3.08,100.86,-7.0,-2.33,-3.08,54.02,18.01,0.52,0.54,0.51,0.36,0.78,0.15,0.59,0.15,0.68,0.47,3.96,1.32,0.08,10.57,0.11
21,李愷諺,新北國王,2,21|29,李愷諺/林書緯,3,245,287.0,3938.42,65.64,65:38,1312.81,21.88,21:53,117.0,39.0,40.77,64.17,130.0,43.33,45.3,71.3,107.0,35.67,37.28,58.68,42.0,14.0,14.63,23.03,57.0,19.0,19.86,31.26,27.0,9.0,9.41,14.81,50.0,16.67,17.42,27.42,15.0,5.0,5.23,8.23,23.0,7.67,8.01,12.61,17.0,5.67,5.92,9.32,14.0,4.67,4.88,7.68,54.0,18.0,18.82,29.62,21.0,7.0,7.32,11.52,44.0,14.67,15.33,24.13,17.0,5.67,5.92,9.32,29.0,9.67,10.1,15.9,9.0,3.0,3.14,4.94,3.0,1.0,1.05,1.65,31.0,10.33,10.8,17.0,35.0,11.67,12.2,19.2,40.77,45.3,-4.53,104.94,-13.0,-4.33,-4.53,65.64,21.88,0.46,0.5,0.47,0.3,0.74,0.13,0.69,0.24,0.72,0.51,3.14,1.05,0.11,12.2,0.21
21,李愷諺,新北國王,2,21|34,李愷諺/沃許本,1,64,69.0,1092.69,18.21,18:13,1092.69,18.21,18:13,28.0,28.0,40.58,55.35,37.0,37.0,53.62,73.14,29.0,29.0,42.03,57.33,13.0,13.0,18.84,25.7,20.0,20.0,28.99,39.54,11.0,11.0,15.94,21.74,9.0,9.0,13.04,17.79,2.0,2.0,2.9,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.9,3.95,14.0,14.0,20.29,27.67,2.0,2.0,2.9,3.95,11.0,11.0,15.94,21.74,5.0,5.0,7.25,9.88,7.0,7.0,10.14,13.84,3.0,3.0,4.35,5.93,2.0,2.0,2.9,3.95,4.0,4.0,5.8,7.91,1.0,1.0,1.45,1.98,40.58,53.62,-13.04,90.93,-9.0,-9.0,-13.04,18.21,18.21,0.48,0.48,0.55,0.22,,0.15,0.54,0.15,0.88,0.55,4.35,2.9,0.06,1.45,0.0
21,李愷諺,新北國王,2,21|13029,李愷諺/杰倫,3,282,330.0,4458.32,74.31,74:18,1486.11,24.77,24:46,139.0,46.33,42.12,67.34,152.0,50.67,46.06,73.64,116.0,38.67,35.15,56.2,49.0,16.33,14.85,23.74,64.0,21.33,19.39,31.01,32.0,10.67,9.7,15.5,52.0,17.33,15.76,25.19,17.0,5.67,5.15,8.24,30.0,10.0,9.09,14.53,24.0,8.0,7.27,11.63,15.0,5.0,4.55,7.27,55.0,18.33,16.67,26.65,25.0,8.33,7.58,12.11,49.0,16.33,14.85,23.74,23.0,7.67,6.97,11.14,31.0,10.33,9.39,15.02,13.0,4.33,3.94,6.3,3.0,1.0,0.91,1.45,35.0,11.67,10.61,16.96,37.0,12.33,11.21,17.93,42.12,46.06,-3.94,106.59,-13.0,-4.33,-3.94,74.31,24.77,0.5,0.54,0.5,0.33,0.8,0.15,0.63,0.23,0.69,0.49,3.94,0.91,0.11,11.21,0.26
21,李愷諺,新北國王,3,21|24|29,李愷諺/蘇士軒/林書緯,3,170,200.0,2886.09,48.1,48:06,962.03,16.03,16:02,81.0,27.0,40.5,60.62,90.0,30.0,45.0,67.36,78.0,26.0,39.0,58.38,32.0,10.67,16.0,23.95,41.0,13.67,20.5,30.69,20.0,6.67,10.0,14.97,37.0,12.33,18.5,27.69,12.0,4.0,6.0,8.98,5.0,1.67,2.5,3.74,3.0,1.0,1.5,2.25,6.0,2.0,3.0,4.49,41.0,13.67,20.5,30.69,18.0,6.0,9.0,13.47,33.0,11.0,16.5,24.7,10.0,3.33,5.0,7.48,20.0,6.67,10.0,14.97,6.0,2.0,3.0,4.49,3.0,1.0,1.5,2.25,18.0,6.0,9.0,13.47,23.0,7.67,11.5,17.21,40.5,45.0,-4.5,99.79,-9.0,-3.0,-4.5,48.1,16.03,0.49,0.5,0.49,0.32,0.6,0.11,0.62,0.15,0.69,0.48,3.0,1.5,0.09,11.5,0.06
21,李愷諺,新北國王,3,21|24|34,李愷諺/蘇士軒/沃許本,1,55,59.0,947.69,15.79,15:48,947.69,15.79,15:48,26.0,26.0,44.07,59.26,30.0,30.0,50.85,68.38,26.0,26.0,44.07,59.26,12.0,12.0,20.34,27.35,18.0,18.0,30.51,41.03,10.0,10.0,16.95,22.79,8.0,8.0,13.56,18.23,2.0,2.0,3.39,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.39,4.56,12.0,12.0,20.34,27.35,2.0,2.0,3.39,4.56,10.0,10.0,16.95,22.79,4.0,4.0,6.78,9.12,6.0,6.0,10.17,13.68,2.0,2.0,3.39,4.56,2.0,2.0,3.39,4.56,2.0,2.0,3.39,4.56,1.0,1.0,1.69,2.28,44.07,50.85,-6.78,89.65,-4.0,-4.0,-6.78,15.79,15.79,0.5,0.5,0.56,0.25,,0.13,0.5,0.17,0.86,0.54,3.39,3.39,0.03,1.69,0.0
21,李愷諺,新北國王,3,21|24|13029,李愷諺/蘇士軒/杰倫,3,195,227.0,3240.94,54.02,54:01,1080.31,18.01,18:00,95.0,31.67,41.85,63.32,102.0,34.0,44.93,67.98,84.0,28.0,37.0,55.98,37.0,12.33,16.3,24.66,45.0,15.0,19.82,29.99,23.0,7.67,10.13,15.33,39.0,13.0,17.18,25.99,14.0,4.67,6.17,9.33,9.0,3.0,3.96,6.0,7.0,2.33,3.08,4.67,6.0,2.0,2.64,4.0,42.0,14.0,18.5,27.99,20.0,6.67,8.81,13.33,35.0,11.67,15.42,23.33,15.0,5.0,6.61,10.0,22.0,7.33,9.69,14.66,9.0,3.0,3.96,6.0,3.0,1.0,1.32,2.0,19.0,6.33,8.37,12.66,24.0,8.0,10.57,16.0,41.85,44.93,-3.08,100.86,-7.0,-2.33,-3.08,54.02,18.01,0.52,0.54,0.51,0.36,0.78,0.15,0.59,0.15,0.68,0.47,3.96,1.32,0.08,10.57,0.11
21,李愷諺,新北國王,3,21|29|34,李愷諺/林書緯/沃許本,1,43,47.0,738.69,12.31,12:19,738.69,12.31,12:19,19.0,19.0,40.43,55.56,23.0,23.0,48.94,67.25,22.0,22.0,46.81,64.33,8.0,8.0,17.02,23.39,15.0,15.0,31.91,43.86,7.0,7.0,14.89,20.47,7.0,7.0,14.89,20.47,1.0,1.0,2.13,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.26,5.85,12.0,12.0,25.53,35.09,2.0,2.0,4.26,5.85,10.0,10.0,21.28,29.24,1.0,1.0,2.13,2.92,5.0,5.0,10.64,14.62,1.0,1.0,2.13,2.92,2.0,2.0,4.26,5.85,1.0,1.0,2.13,2.92,1.0,1.0,2.13,2.92,40.43,48.94,-8.51,91.62,-4.0,-4.0,-8.51,12.31,12.31,0.39,0.43,0.47,0.14,,0.04,0.62,0.17,0.86,0.54,2.13,4.26,0.02,2.13,0.0
21,李愷諺,新北國王,3,21|29|13029,李愷諺/林書緯/杰倫,3,229,268.0,3697.44,61.62,61:37,1232.48,20.54,20:32,108.0,36.0,40.3,63.09,121.0,40.33,45.15,70.69,101.0,33.67,37.69,59.0,40.0,13.33,14.93,23.37,54.0,18.0,20.15,31.55,26.0,8.67,9.7,15.19,47.0,15.67,17.54,27.46,14.0,4.67,5.22,8.18,19.0,6.33,7.09,11.1,13.0,4.33,4.85,7.59,12.0,4.0,4.48,7.01,52.0,17.33,19.4,30.38,20.0,6.67,7.46,11.68,42.0,14.0,15.67,24.54,14.0,4.67,5.22,8.18,27.0,9.0,10.07,15.77,8.0,2.67,2.99,4.67,3.0,1.0,1.12,1.75,29.0,9.67,10.82,16.94,33.0,11.0,12.31,19.28,40.3,45.15,-4.85,104.38,-13.0,-4.33,-4.85,61.62,20.54,0.47,0.49,0.48,0.3,0.68,0.11,0.68,0.22,0.72,0.51,2.99,1.12,0.11,12.31,0.19
21,李愷諺,新北國王,3,21|34|13029,李愷諺/沃許本/杰倫,1,55,59.0,947.69,15.79,15:48,947.69,15.79,15:48,26.0,26.0,44.07,59.26,30.0,30.0,50.85,68.38,26.0,26.0,44.07,59.26,12.0,12.0,20.34,27.35,18.0,18.0,30.51,41.03,10.0,10.0,16.95,22.79,8.0,8.0,13.56,18.23,2.0,2.0,3.39,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.39,4.56,12.0,12.0,20.34,27.35,2.0,2.0,3.39,4.56,10.0,10.0,16.95,22.79,4.0,4.0,6.78,9.12,6.0,6.0,10.17,13.68,2.0,2.0,3.39,4.56,2.0,2.0,3.39,4.56,2.0,2.0,3.39,4.56,1.0,1.0,1.69,2.28,44.07,50.85,-6.78,89.65,-4.0,-4.0,-6.78,15.79,15.79,0.5,0.5,0.56,0.25,,0.13,0.5,0.17,0.86,0.54,3.39,3.39,0.03,1.69,0.0
