lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
5,福爾摩沙夢想家,77|79|86|104|9480,馬建豪/張宗憲/林俊吉/貝奇/龍查,2,52,61.0,780.56,13.01,13:01,390.28,6.5,06:30,23.0,11.5,37.7,63.65,23.0,11.5,37.7,63.65,17.0,8.5,27.87,47.04,9.0,4.5,14.75,24.91,8.0,4.0,13.11,22.14,6.0,3.0,9.84,16.6,9.0,4.5,14.75,24.91,3.0,1.5,4.92,8.3,5.0,2.5,8.2,13.84,2.0,1.0,3.28,5.53,1.0,0.5,1.64,2.77,8.0,4.0,13.11,22.14,5.0,2.5,8.2,13.84,11.0,5.5,18.03,30.44,6.0,3.0,9.84,16.6,3.0,1.5,4.92,8.3,6.0,3.0,9.84,16.6,1.0,0.5,1.64,2.77,7.0,3.5,11.48,19.37,3.0,1.5,4.92,8.3,37.7,37.7,0.0,112.53,0.0,0.0,0.0,13.01,6.5,0.62,0.6,0.75,0.33,0.4,0.24,0.33,0.08,0.62,0.36,9.84,1.64,0.11,4.92,0.29
5,高雄全家海神,110|118|120|124|5948,胡瓏貿/蘇文儒/威勝/邱子軒/克雷格,4,126,150.0,2202.9,36.72,36:43,550.72,9.18,09:11,66.0,16.5,44.0,64.71,60.0,15.0,40.0,58.83,60.0,15.0,40.0,58.83,25.0,6.25,16.67,24.51,24.0,6.0,16.0,23.53,15.0,3.75,10.0,14.71,36.0,9.0,24.0,35.3,10.0,2.5,6.67,9.81,10.0,2.5,6.67,9.81,7.0,1.75,4.67,6.86,8.0,2.0,5.33,7.84,27.0,6.75,18.0,26.47,8.0,2.0,5.33,7.84,22.0,5.5,14.67,21.57,9.0,2.25,6.0,8.82,21.0,5.25,14.0,20.59,4.0,1.0,2.67,3.92,0.0,0.0,0.0,0.0,21.0,5.25,14.0,20.59,9.0,2.25,6.0,8.82,44.0,40.0,4.0,98.05,6.0,1.5,4.0,36.72,9.18,0.5,0.51,0.62,0.28,0.7,0.12,0.84,0.27,0.77,0.54,2.67,0.0,0.14,6.0,0.17
5,福爾摩沙夢想家,77|79|86|104|107,馬建豪/張宗憲/林俊吉/貝奇/霍爾曼,2,37,43.0,534.02,8.9,08:54,267.01,4.45,04:27,22.0,11.0,51.16,88.99,20.0,10.0,46.51,80.9,16.0,8.0,37.21,64.72,5.0,2.5,11.63,20.22,9.0,4.5,20.93,36.4,2.0,1.0,4.65,8.09,7.0,3.5,16.28,28.31,3.0,1.5,6.98,12.13,8.0,4.0,18.6,32.36,7.0,3.5,16.28,28.31,3.0,1.5,6.98,12.13,7.0,3.5,16.28,28.31,0.0,0.0,0.0,0.0,6.0,3.0,13.95,24.27,2.0,1.0,4.65,8.09,3.0,1.5,6.98,12.13,1.0,0.5,2.33,4.04,0.0,0.0,0.0,0.0,7.0,3.5,16.28,28.31,8.0,4.0,18.6,32.36,51.16,46.51,4.65,115.95,2.0,1.0,4.65,8.9,4.45,0.41,0.56,0.22,0.43,0.88,0.09,0.6,0.33,1.0,0.62,2.33,0.0,0.16,18.6,0.5
5,福爾摩沙夢想家,77|79|89|104|107,馬建豪/張宗憲/蔣淯安/貝奇/霍爾曼,1,15,19.0,274.72,4.58,04:35,274.72,4.58,04:35,11.0,11.0,57.89,86.49,8.0,8.0,42.11,62.9,5.0,5.0,26.32,39.31,3.0,3.0,15.79,23.59,1.0,1.0,5.26,7.86,1.0,1.0,5.26,7.86,4.0,4.0,21.05,31.45,2.0,2.0,10.53,15.72,6.0,6.0,31.58,47.17,5.0,5.0,26.32,39.31,1.0,1.0,5.26,7.86,1.0,1.0,5.26,7.86,1.0,1.0,5.26,7.86,4.0,4.0,21.05,31.45,2.0,2.0,10.53,15.72,1.0,1.0,5.26,7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,21.05,31.45,1.0,1.0,5.26,7.86,57.89,42.11,15.79,99.59,3.0,3.0,15.79,4.58,4.58,0.8,0.72,1.0,0.5,0.83,0.21,0.33,0.2,0.5,0.29,0.0,0.0,0.21,5.26,1.2
5,高雄全家海神,110|118|124|4181|5948,胡瓏貿/蘇文儒/邱子軒/艾德/克雷格,1,17,20.0,295.36,4.92,04:55,295.36,4.92,04:55,10.0,10.0,50.0,73.13,17.0,17.0,85.0,124.32,8.0,8.0,40.0,58.5,4.0,4.0,20.0,29.25,4.0,4.0,20.0,29.25,4.0,4.0,20.0,29.25,4.0,4.0,20.0,29.25,0.0,0.0,0.0,0.0,2.0,2.0,10.0,14.63,2.0,2.0,10.0,14.63,1.0,1.0,5.0,7.31,3.0,3.0,15.0,21.94,1.0,1.0,5.0,7.31,1.0,1.0,5.0,7.31,1.0,1.0,5.0,7.31,2.0,2.0,10.0,14.63,1.0,1.0,5.0,7.31,0.0,0.0,0.0,0.0,2.0,2.0,10.0,14.63,6.0,6.0,30.0,43.88,50.0,85.0,-35.0,97.51,-7.0,-7.0,-35.0,4.92,4.92,0.5,0.56,1.0,0.0,1.0,0.1,0.5,0.5,0.75,0.67,5.0,0.0,0.1,30.0,0.25
5,福爾摩沙夢想家,77|89|99|104|107,馬建豪/蔣淯安/盧冠良/貝奇/霍爾曼,1,8,9.0,108.0,1.8,01:48,108.0,1.8,01:48,2.0,2.0,22.22,40.0,8.0,8.0,88.89,160.0,2.0,2.0,22.22,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.22,40.0,0.0,0.0,0.0,0.0,2.0,2.0,22.22,40.0,2.0,2.0,22.22,40.0,1.0,1.0,11.11,20.0,1.0,1.0,11.11,20.0,0.0,0.0,0.0,0.0,1.0,1.0,11.11,20.0,2.0,2.0,22.22,40.0,0.0,0.0,0.0,0.0,1.0,1.0,11.11,20.0,0.0,0.0,0.0,0.0,1.0,1.0,11.11,20.0,0.0,0.0,0.0,0.0,22.22,88.89,-66.67,120.0,-6.0,-6.0,-66.67,1.8,1.8,0.0,0.35,,0.0,1.0,0.41,,0.5,1.0,0.67,11.11,0.0,0.11,0.0,1.0
5,高雄全家海神,109|110|118|4181|5948,于煥亞/胡瓏貿/蘇文儒/艾德/克雷格,1,10,13.0,155.34,2.59,02:35,155.34,2.59,02:35,5.0,5.0,38.46,69.52,4.0,4.0,30.77,55.62,2.0,2.0,15.38,27.81,2.0,2.0,15.38,27.81,1.0,1.0,7.69,13.9,1.0,1.0,7.69,13.9,1.0,1.0,7.69,13.9,1.0,1.0,7.69,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,23.08,41.71,1.0,1.0,7.69,13.9,3.0,3.0,23.08,41.71,1.0,1.0,7.69,13.9,1.0,1.0,7.69,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.38,27.81,38.46,30.77,7.69,120.51,1.0,1.0,7.69,2.59,2.59,1.25,1.25,1.0,1.0,,0.6,0.5,0.0,0.0,0.0,7.69,0.0,0.0,15.38,0.0
5,高雄全家海神,109|110|119|4181|5948,于煥亞/胡瓏貿/余純安/艾德/克雷格,1,8,8.0,114.0,1.9,01:54,114.0,1.9,01:54,8.0,8.0,100.0,151.58,0.0,0.0,0.0,0.0,4.0,4.0,50.0,75.79,3.0,3.0,37.5,56.84,2.0,2.0,25.0,37.89,1.0,1.0,12.5,18.95,2.0,2.0,25.0,37.89,2.0,2.0,25.0,37.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.5,18.95,0.0,0.0,0.0,0.0,3.0,3.0,37.5,56.84,0.0,0.0,0.0,0.0,3.0,3.0,37.5,56.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,101.05,8.0,8.0,100.0,1.9,1.9,1.0,1.0,0.5,1.0,,0.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0
5,福爾摩沙夢想家,77|89|99|107|9480,馬建豪/蔣淯安/盧冠良/霍爾曼/龍查,1,3,3.0,56.0,0.93,00:56,56.0,0.93,00:56,0.0,0.0,0.0,0.0,3.0,3.0,100.0,115.71,2.0,2.0,66.67,77.14,0.0,0.0,0.0,0.0,1.0,1.0,33.33,38.57,0.0,0.0,0.0,0.0,1.0,1.0,33.33,38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,66.67,77.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,77.14,-3.0,-3.0,-100.0,0.93,0.93,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,福爾摩沙夢想家,86|89|99|107|9480,林俊吉/蔣淯安/盧冠良/霍爾曼/龍查,1,6,7.0,96.0,1.6,01:36,96.0,1.6,01:36,4.0,4.0,57.14,90.0,6.0,6.0,85.71,135.0,4.0,4.0,57.14,90.0,2.0,2.0,28.57,45.0,4.0,4.0,57.14,90.0,2.0,2.0,28.57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.29,22.5,1.0,1.0,14.29,22.5,0.0,0.0,0.0,0.0,1.0,1.0,14.29,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,85.71,-28.57,105.0,-2.0,-2.0,-28.57,1.6,1.6,0.5,0.5,0.5,,,0.0,0.0,0.5,1.0,0.67,0.0,0.0,0.0,0.0,0.0
