lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
4,福爾摩沙夢想家,77|79|86|104,馬建豪/張宗憲/林俊吉/貝奇,2,97,115.0,1453.58,24.23,24:14,726.79,12.11,12:07,49.0,24.5,42.61,72.81,50.0,25.0,43.48,74.3,38.0,19.0,33.04,56.47,15.0,7.5,13.04,22.29,20.0,10.0,17.39,29.72,9.0,4.5,7.83,13.37,18.0,9.0,15.65,26.75,6.0,3.0,5.22,8.92,15.0,7.5,13.04,22.29,11.0,5.5,9.57,16.35,7.0,3.5,6.09,10.4,16.0,8.0,13.91,23.78,5.0,2.5,4.35,7.43,17.0,8.5,14.78,25.26,9.0,4.5,7.83,13.37,6.0,3.0,5.22,8.92,8.0,4.0,6.96,11.89,1.0,0.5,0.87,1.49,16.0,8.0,13.91,23.78,11.0,5.5,9.57,16.35,42.61,43.48,-0.87,113.93,-1.0,-0.5,-0.87,24.23,12.11,0.47,0.55,0.45,0.33,0.73,0.17,0.4,0.29,0.76,0.51,6.96,0.87,0.14,9.57,0.39
4,福爾摩沙夢想家,77|79|86|9480,馬建豪/張宗憲/林俊吉/龍查,3,54,63.0,789.56,13.16,13:10,263.19,4.39,04:23,25.0,8.33,39.68,68.39,23.0,7.67,36.51,62.92,18.0,6.0,28.57,49.24,10.0,3.33,15.87,27.36,9.0,3.0,14.29,24.62,7.0,2.33,11.11,19.15,9.0,3.0,14.29,24.62,3.0,1.0,4.76,8.21,6.0,2.0,9.52,16.41,2.0,0.67,3.17,5.47,1.0,0.33,1.59,2.74,9.0,3.0,14.29,24.62,5.0,1.67,7.94,13.68,12.0,4.0,19.05,32.83,6.0,2.0,9.52,16.41,3.0,1.0,4.76,8.21,6.0,2.0,9.52,16.41,1.0,0.33,1.59,2.74,7.0,2.33,11.11,19.15,3.0,1.0,4.76,8.21,39.68,36.51,3.17,114.9,2.0,0.67,3.17,13.16,4.39,0.64,0.61,0.78,0.33,0.33,0.23,0.3,0.08,0.64,0.37,9.52,1.59,0.11,4.76,0.33
4,福爾摩沙夢想家,77|79|104|9480,馬建豪/張宗憲/貝奇/龍查,2,59,70.0,912.08,15.2,15:12,456.04,7.6,07:36,26.0,13.0,37.14,61.57,29.0,14.5,41.43,68.68,19.0,9.5,27.14,45.0,10.0,5.0,14.29,23.68,8.0,4.0,11.43,18.95,6.0,3.0,8.57,14.21,11.0,5.5,15.71,26.05,4.0,2.0,5.71,9.47,5.0,2.5,7.14,11.84,2.0,1.0,2.86,4.74,1.0,0.5,1.43,2.37,9.0,4.5,12.86,21.31,7.0,3.5,10.0,16.58,12.0,6.0,17.14,28.42,8.0,4.0,11.43,18.95,4.0,2.0,5.71,9.47,7.0,3.5,10.0,16.58,1.0,0.5,1.43,2.37,7.0,3.5,10.0,16.58,3.0,1.5,4.29,7.1,37.14,41.43,-4.29,110.52,-3.0,-1.5,-4.29,15.2,7.6,0.63,0.61,0.75,0.36,0.4,0.27,0.4,0.08,0.56,0.34,10.0,1.43,0.1,4.29,0.26
4,福爾摩沙夢想家,77|86|104|9480,馬建豪/林俊吉/貝奇/龍查,2,60,70.0,876.66,14.61,14:37,438.33,7.31,07:18,25.0,12.5,35.71,61.6,26.0,13.0,37.14,64.06,20.0,10.0,28.57,49.28,10.0,5.0,14.29,24.64,9.0,4.5,12.86,22.18,7.0,3.5,10.0,17.25,11.0,5.5,15.71,27.1,3.0,1.5,4.29,7.39,5.0,2.5,7.14,12.32,2.0,1.0,2.86,4.93,1.0,0.5,1.43,2.46,10.0,5.0,14.29,24.64,5.0,2.5,7.14,12.32,11.0,5.5,15.71,27.1,8.0,4.0,11.43,19.71,4.0,2.0,5.71,9.86,6.0,3.0,8.57,14.78,1.0,0.5,1.43,2.46,8.0,4.0,11.43,19.71,4.0,2.0,5.71,9.86,35.71,37.14,-1.43,114.98,-1.0,-0.5,-1.43,14.61,7.31,0.57,0.56,0.78,0.27,0.4,0.26,0.4,0.08,0.67,0.41,8.57,1.43,0.11,5.71,0.25
4,福爾摩沙夢想家,79|86|104|9480,張宗憲/林俊吉/貝奇/龍查,2,65,74.0,932.0,15.53,15:32,466.0,7.77,07:46,30.0,15.0,40.54,69.53,28.0,14.0,37.84,64.89,21.0,10.5,28.38,48.67,11.0,5.5,14.86,25.49,9.0,4.5,12.16,20.86,6.0,3.0,8.11,13.91,12.0,6.0,16.22,27.81,5.0,2.5,6.76,11.59,7.0,3.5,9.46,16.22,3.0,1.5,4.05,6.95,1.0,0.5,1.35,2.32,10.0,5.0,13.51,23.18,5.0,2.5,6.76,11.59,14.0,7.0,18.92,32.45,7.0,3.5,9.46,16.22,5.0,2.5,6.76,11.59,6.0,3.0,8.11,13.91,1.0,0.5,1.35,2.32,8.0,4.0,10.81,18.54,3.0,1.5,4.05,6.95,40.54,37.84,2.7,114.33,2.0,1.0,2.7,15.53,7.77,0.64,0.62,0.67,0.42,0.43,0.23,0.45,0.07,0.67,0.37,8.11,1.35,0.11,4.05,0.33
4,高雄全家海神,110|118|120|124,胡瓏貿/蘇文儒/威勝/邱子軒,4,126,150.0,2202.9,36.72,36:43,550.72,9.18,09:11,66.0,16.5,44.0,64.71,60.0,15.0,40.0,58.83,60.0,15.0,40.0,58.83,25.0,6.25,16.67,24.51,24.0,6.0,16.0,23.53,15.0,3.75,10.0,14.71,36.0,9.0,24.0,35.3,10.0,2.5,6.67,9.81,10.0,2.5,6.67,9.81,7.0,1.75,4.67,6.86,8.0,2.0,5.33,7.84,27.0,6.75,18.0,26.47,8.0,2.0,5.33,7.84,22.0,5.5,14.67,21.57,9.0,2.25,6.0,8.82,21.0,5.25,14.0,20.59,4.0,1.0,2.67,3.92,0.0,0.0,0.0,0.0,21.0,5.25,14.0,20.59,9.0,2.25,6.0,8.82,44.0,40.0,4.0,98.05,6.0,1.5,4.0,36.72,9.18,0.5,0.51,0.62,0.28,0.7,0.12,0.84,0.27,0.77,0.54,2.67,0.0,0.14,6.0,0.17
4,高雄全家海神,110|118|120|5948,胡瓏貿/蘇文儒/威勝/克雷格,4,209,249.0,3613.36,60.22,60:13,903.34,15.06,15:03,117.0,29.25,46.99,69.94,111.0,27.75,44.58,66.35,97.0,24.25,38.96,57.98,40.0,10.0,16.06,23.91,38.0,9.5,15.26,22.72,22.0,5.5,8.84,13.15,59.0,14.75,23.69,35.27,18.0,4.5,7.23,10.76,26.0,6.5,10.44,15.54,19.0,4.75,7.63,11.36,16.0,4.0,6.43,9.56,41.0,10.25,16.47,24.51,14.0,3.5,5.62,8.37,35.0,8.75,14.06,20.92,12.0,3.0,4.82,7.17,32.0,8.0,12.85,19.13,7.0,1.75,2.81,4.18,2.0,0.5,0.8,1.2,36.0,9.0,14.46,21.52,19.0,4.75,7.63,11.36,46.99,44.58,2.41,99.23,6.0,1.5,2.41,60.22,15.06,0.51,0.54,0.58,0.31,0.73,0.1,0.8,0.31,0.75,0.54,2.81,0.8,0.14,7.63,0.27
4,高雄全家海神,110|118|124|5948,胡瓏貿/蘇文儒/邱子軒/克雷格,4,202,242.0,4165.74,69.43,69:26,1041.44,17.36,17:21,113.0,28.25,46.69,58.59,108.0,27.0,44.63,56.0,93.0,23.25,38.43,48.22,40.0,10.0,16.53,20.74,40.0,10.0,16.53,20.74,25.0,6.25,10.33,12.96,53.0,13.25,21.9,27.48,15.0,3.75,6.2,7.78,22.0,5.5,9.09,11.41,19.0,4.75,7.85,9.85,13.0,3.25,5.37,6.74,38.0,9.5,15.7,19.7,16.0,4.0,6.61,8.3,35.0,8.75,14.46,18.15,14.0,3.5,5.79,7.26,31.0,7.75,12.81,16.07,7.0,1.75,2.89,3.63,1.0,0.25,0.41,0.52,31.0,7.75,12.81,16.07,19.0,4.75,7.85,9.85,46.69,44.63,2.07,83.65,5.0,1.25,2.07,69.43,17.36,0.51,0.55,0.62,0.28,0.86,0.12,0.78,0.27,0.7,0.5,2.89,0.41,0.13,7.85,0.24
4,高雄全家海神,110|120|124|5948,胡瓏貿/威勝/邱子軒/克雷格,5,265,309.0,4208.76,70.15,70:09,841.75,14.03,14:02,127.0,25.4,41.1,65.18,125.0,25.0,40.45,64.15,109.0,21.8,35.28,55.94,47.0,9.4,15.21,24.12,53.0,10.6,17.15,27.2,30.0,6.0,9.71,15.4,56.0,11.2,18.12,28.74,17.0,3.4,5.5,8.72,25.0,5.0,8.09,12.83,17.0,3.4,5.5,8.72,14.0,2.8,4.53,7.19,51.0,10.2,16.5,26.17,16.0,3.2,5.18,8.21,48.0,9.6,15.53,24.63,28.0,5.6,9.06,14.37,37.0,7.4,11.97,18.99,13.0,2.6,4.21,6.67,3.0,0.6,0.97,1.54,46.0,9.2,14.89,23.61,25.0,5.0,8.09,12.83,41.1,40.45,0.65,105.72,2.0,0.4,0.65,70.15,14.03,0.51,0.53,0.57,0.3,0.68,0.19,0.79,0.23,0.76,0.5,4.21,0.97,0.15,8.09,0.23
4,高雄全家海神,118|120|124|5948,蘇文儒/威勝/邱子軒/克雷格,4,126,150.0,2202.9,36.72,36:43,550.72,9.18,09:11,66.0,16.5,44.0,64.71,60.0,15.0,40.0,58.83,60.0,15.0,40.0,58.83,25.0,6.25,16.67,24.51,24.0,6.0,16.0,23.53,15.0,3.75,10.0,14.71,36.0,9.0,24.0,35.3,10.0,2.5,6.67,9.81,10.0,2.5,6.67,9.81,7.0,1.75,4.67,6.86,8.0,2.0,5.33,7.84,27.0,6.75,18.0,26.47,8.0,2.0,5.33,7.84,22.0,5.5,14.67,21.57,9.0,2.25,6.0,8.82,21.0,5.25,14.0,20.59,4.0,1.0,2.67,3.92,0.0,0.0,0.0,0.0,21.0,5.25,14.0,20.59,9.0,2.25,6.0,8.82,44.0,40.0,4.0,98.05,6.0,1.5,4.0,36.72,9.18,0.5,0.51,0.62,0.28,0.7,0.12,0.84,0.27,0.77,0.54,2.67,0.0,0.14,6.0,0.17
