lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,新北國王,21|24,李愷諺/蘇士軒,3,195,227.0,3240.94,54.02,54:01,1080.31,18.01,18:00,95.0,31.67,41.85,63.32,102.0,34.0,44.93,67.98,84.0,28.0,37.0,55.98,37.0,12.33,16.3,24.66,45.0,15.0,19.82,29.99,23.0,7.67,10.13,15.33,39.0,13.0,17.18,25.99,14.0,4.67,6.17,9.33,9.0,3.0,3.96,6.0,7.0,2.33,3.08,4.67,6.0,2.0,2.64,4.0,42.0,14.0,18.5,27.99,20.0,6.67,8.81,13.33,35.0,11.67,15.42,23.33,15.0,5.0,6.61,10.0,22.0,7.33,9.69,14.66,9.0,3.0,3.96,6.0,3.0,1.0,1.32,2.0,19.0,6.33,8.37,12.66,24.0,8.0,10.57,16.0,41.85,44.93,-3.08,100.86,-7.0,-2.33,-3.08,54.02,18.01,0.52,0.54,0.51,0.36,0.78,0.15,0.59,0.15,0.68,0.47,3.96,1.32,0.08,10.57,0.11
2,新北國王,21|29,李愷諺/林書緯,3,245,287.0,3938.42,65.64,65:38,1312.81,21.88,21:53,117.0,39.0,40.77,64.17,130.0,43.33,45.3,71.3,107.0,35.67,37.28,58.68,42.0,14.0,14.63,23.03,57.0,19.0,19.86,31.26,27.0,9.0,9.41,14.81,50.0,16.67,17.42,27.42,15.0,5.0,5.23,8.23,23.0,7.67,8.01,12.61,17.0,5.67,5.92,9.32,14.0,4.67,4.88,7.68,54.0,18.0,18.82,29.62,21.0,7.0,7.32,11.52,44.0,14.67,15.33,24.13,17.0,5.67,5.92,9.32,29.0,9.67,10.1,15.9,9.0,3.0,3.14,4.94,3.0,1.0,1.05,1.65,31.0,10.33,10.8,17.0,35.0,11.67,12.2,19.2,40.77,45.3,-4.53,104.94,-13.0,-4.33,-4.53,65.64,21.88,0.46,0.5,0.47,0.3,0.74,0.13,0.69,0.24,0.72,0.51,3.14,1.05,0.11,12.2,0.21
2,新北國王,21|34,李愷諺/沃許本,1,64,69.0,1092.69,18.21,18:13,1092.69,18.21,18:13,28.0,28.0,40.58,55.35,37.0,37.0,53.62,73.14,29.0,29.0,42.03,57.33,13.0,13.0,18.84,25.7,20.0,20.0,28.99,39.54,11.0,11.0,15.94,21.74,9.0,9.0,13.04,17.79,2.0,2.0,2.9,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.9,3.95,14.0,14.0,20.29,27.67,2.0,2.0,2.9,3.95,11.0,11.0,15.94,21.74,5.0,5.0,7.25,9.88,7.0,7.0,10.14,13.84,3.0,3.0,4.35,5.93,2.0,2.0,2.9,3.95,4.0,4.0,5.8,7.91,1.0,1.0,1.45,1.98,40.58,53.62,-13.04,90.93,-9.0,-9.0,-13.04,18.21,18.21,0.48,0.48,0.55,0.22,,0.15,0.54,0.15,0.88,0.55,4.35,2.9,0.06,1.45,0.0
2,新北國王,21|13029,李愷諺/杰倫,3,282,330.0,4458.32,74.31,74:18,1486.11,24.77,24:46,139.0,46.33,42.12,67.34,152.0,50.67,46.06,73.64,116.0,38.67,35.15,56.2,49.0,16.33,14.85,23.74,64.0,21.33,19.39,31.01,32.0,10.67,9.7,15.5,52.0,17.33,15.76,25.19,17.0,5.67,5.15,8.24,30.0,10.0,9.09,14.53,24.0,8.0,7.27,11.63,15.0,5.0,4.55,7.27,55.0,18.33,16.67,26.65,25.0,8.33,7.58,12.11,49.0,16.33,14.85,23.74,23.0,7.67,6.97,11.14,31.0,10.33,9.39,15.02,13.0,4.33,3.94,6.3,3.0,1.0,0.91,1.45,35.0,11.67,10.61,16.96,37.0,12.33,11.21,17.93,42.12,46.06,-3.94,106.59,-13.0,-4.33,-3.94,74.31,24.77,0.5,0.54,0.5,0.33,0.8,0.15,0.63,0.23,0.69,0.49,3.94,0.91,0.11,11.21,0.26
2,新北國王,24|29,蘇士軒/林書緯,3,262,310.0,4400.36,73.34,73:20,1466.79,24.45,24:27,144.0,48.0,46.45,70.69,135.0,45.0,43.55,66.27,120.0,40.0,38.71,58.9,54.0,18.0,17.42,26.51,65.0,21.67,20.97,31.91,31.0,10.33,10.0,15.22,55.0,18.33,17.74,27.0,23.0,7.67,7.42,11.29,13.0,4.33,4.19,6.38,11.0,3.67,3.55,5.4,11.0,3.67,3.55,5.4,56.0,18.67,18.06,27.49,26.0,8.67,8.39,12.76,59.0,19.67,19.03,28.96,16.0,5.33,5.16,7.85,35.0,11.67,11.29,17.18,11.0,3.67,3.55,5.4,4.0,1.33,1.29,1.96,26.0,8.67,8.39,12.76,36.0,12.0,11.61,17.67,46.45,43.55,2.9,101.45,9.0,3.0,2.9,73.34,24.45,0.55,0.57,0.48,0.42,0.85,0.11,0.65,0.16,0.68,0.44,3.55,1.29,0.08,11.61,0.11
2,新北國王,24|34,蘇士軒/沃許本,1,87,96.0,1474.56,24.58,24:35,1474.56,24.58,24:35,46.0,46.0,47.92,67.38,50.0,50.0,52.08,73.24,40.0,40.0,41.67,58.59,19.0,19.0,19.79,27.83,28.0,28.0,29.17,41.02,14.0,14.0,14.58,20.51,12.0,12.0,12.5,17.58,5.0,5.0,5.21,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.12,4.39,19.0,19.0,19.79,27.83,5.0,5.0,5.21,7.32,18.0,18.0,18.75,26.37,6.0,6.0,6.25,8.79,10.0,10.0,10.42,14.65,4.0,4.0,4.17,5.86,2.0,2.0,2.08,2.93,5.0,5.0,5.21,7.32,12.0,12.0,12.5,17.58,47.92,52.08,-4.17,93.75,-4.0,-4.0,-4.17,24.58,24.58,0.54,0.57,0.5,0.42,,0.13,0.53,0.14,0.79,0.49,4.17,2.08,0.05,12.5,0.0
2,新北國王,24|13029,蘇士軒/杰倫,3,297,348.0,4940.09,82.33,82:20,1646.7,27.44,27:27,164.0,54.67,47.13,71.71,149.0,49.67,42.82,65.15,130.0,43.33,37.36,56.84,61.0,20.33,17.53,26.67,72.0,24.0,20.69,31.48,35.0,11.67,10.06,15.3,58.0,19.33,16.67,25.36,26.0,8.67,7.47,11.37,20.0,6.67,5.75,8.74,16.0,5.33,4.6,7.0,11.0,3.67,3.16,4.81,60.0,20.0,17.24,26.23,29.0,9.67,8.33,12.68,62.0,20.67,17.82,27.11,21.0,7.0,6.03,9.18,38.0,12.67,10.92,16.62,14.0,4.67,4.02,6.12,4.0,1.33,1.15,1.75,30.0,10.0,8.62,13.12,41.0,13.67,11.78,17.93,47.13,42.82,4.31,101.44,15.0,5.0,4.31,82.33,27.44,0.57,0.59,0.49,0.45,0.8,0.13,0.62,0.15,0.67,0.44,4.02,1.15,0.09,11.78,0.15
2,新北國王,29|34,林書緯/沃許本,1,87,98.0,1435.73,23.93,23:56,1435.73,23.93,23:56,47.0,47.0,47.96,70.71,50.0,50.0,51.02,75.22,41.0,41.0,41.84,61.68,19.0,19.0,19.39,28.58,29.0,29.0,29.59,43.63,15.0,15.0,15.31,22.57,12.0,12.0,12.24,18.05,4.0,4.0,4.08,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.06,4.51,19.0,19.0,19.39,28.58,6.0,6.0,6.12,9.03,21.0,21.0,21.43,31.59,4.0,4.0,4.08,6.02,10.0,10.0,10.2,15.04,3.0,3.0,3.06,4.51,2.0,2.0,2.04,3.01,4.0,4.0,4.08,6.02,12.0,12.0,12.24,18.05,47.96,51.02,-3.06,98.29,-3.0,-3.0,-3.06,23.93,23.93,0.51,0.57,0.52,0.33,,0.09,0.53,0.12,0.76,0.45,3.06,2.04,0.04,12.24,0.0
2,新北國王,29|13029,林書緯/杰倫,3,363,429.0,5958.16,99.3,99:18,1986.05,33.1,33:06,189.0,63.0,44.06,68.52,190.0,63.33,44.29,68.88,166.0,55.33,38.69,60.18,71.0,23.67,16.55,25.74,90.0,30.0,20.98,32.63,44.0,14.67,10.26,15.95,76.0,25.33,17.72,27.55,27.0,9.0,6.29,9.79,27.0,9.0,6.29,9.79,21.0,7.0,4.9,7.61,20.0,6.67,4.66,7.25,77.0,25.67,17.95,27.91,32.0,10.67,7.46,11.6,77.0,25.67,17.95,27.91,22.0,7.33,5.13,7.98,46.0,15.33,10.72,16.68,13.0,4.33,3.03,4.71,5.0,1.67,1.17,1.81,41.0,13.67,9.56,14.86,56.0,18.67,13.05,20.3,44.06,44.29,-0.23,103.68,-1.0,-0.33,-0.23,99.3,33.1,0.51,0.53,0.49,0.36,0.78,0.11,0.65,0.21,0.71,0.47,3.03,1.17,0.1,13.05,0.16
2,新北國王,34|13029,沃許本/杰倫,1,93,103.0,1569.56,26.16,26:10,1569.56,26.16,26:10,51.0,51.0,49.51,70.19,52.0,52.0,50.49,71.56,43.0,43.0,41.75,59.18,21.0,21.0,20.39,28.9,29.0,29.0,28.16,39.91,15.0,15.0,14.56,20.64,14.0,14.0,13.59,19.27,6.0,6.0,5.83,8.26,1.0,1.0,0.97,1.38,0.0,0.0,0.0,0.0,3.0,3.0,2.91,4.13,21.0,21.0,20.39,28.9,5.0,5.0,4.85,6.88,20.0,20.0,19.42,27.52,6.0,6.0,5.83,8.26,11.0,11.0,10.68,15.14,4.0,4.0,3.88,5.5,2.0,2.0,1.94,2.75,7.0,7.0,6.8,9.63,12.0,12.0,11.65,16.51,49.51,50.49,-0.97,94.5,-1.0,-1.0,-0.97,26.16,26.16,0.56,0.59,0.52,0.43,0.0,0.12,0.52,0.13,0.81,0.49,3.88,1.94,0.07,11.65,0.02
